ECODISTRIC,month,pe,precip,temp
811,2,0,11.7,-10.7
811,3,0,13.1,-2.8
811,10,27.57145,10.3,6
811,4,32.11769,17.2,5.5
811,5,80.23488,34.1,12.2
811,6,118.14113,56.3,16.8
811,7,131.93522,45.4,19.3
811,8,113.60009,31.5,18.3
811,9,64.58527,30.8,12
811,11,0,8.8,-4.4
811,12,0,15.7,-12
813,1,0,15.1,-14.8
813,2,0,13.7,-11.6
813,3,0,14.9,-5.1
813,10,27.09343,13.2,5.6
813,4,26.6199,16.1,4.3
813,5,76.54912,39.2,11.4
813,6,115.52563,60.4,16.3
813,7,129.09679,58.4,18.7
813,8,112.12659,33.5,17.9
813,9,64.87533,29.4,11.7
813,11,0,12,-4.4
813,12,0,15.9,-12.1
815,1,0,14.6,-11.6
815,2,0,11.5,-8.7
815,3,0,14.2,-1.8
815,10,30.32515,12.5,6.8
815,4,33.98379,21.3,6
815,5,80.2162,38.5,12.4
815,6,117.68678,56.1,17.1
815,7,132.74506,42.7,19.7
815,8,115.52031,30.5,18.9
815,9,66.80183,34.2,12.6
815,11,0,11.3,-3.2
815,12,0,16.2,-10.3
816,1,0,17.5,-14.3
816,2,0,16.1,-11.1
816,3,0,19.2,-4.8
816,10,26.57608,15.5,5.6
816,4,27.30729,20.6,4.5
816,5,75.99168,46.3,11.3
816,6,115.00137,62.1,16.3
816,7,129.58268,55.6,18.9
816,8,112.20356,38.8,18
816,9,64.38786,34.9,11.7
816,11,0,13,-4.3
816,12,0,19,-11.9
817,1,0,18.1,-12.9
817,2,0,13.5,-9.7
817,3,0,17.1,-3.2
817,10,27.47167,14.2,5.9
817,4,30.63451,23.3,5.2
817,5,78.3825,39.8,11.8
817,6,115.38432,57.6,16.4
817,7,130.43142,48.4,19.1
817,8,112.52026,35.2,18.1
817,9,64.37166,31.2,11.8
817,11,0,13,-3.9
817,12,0,19.7,-10.8
819,1,0,18.4,-13.2
819,2,0,12.7,-9.3
819,3,0,16.7,-3.1
819,10,28.78099,13.9,6.2
819,4,30.82012,23.6,5.1
819,5,77.22843,40.9,11.6
819,6,114.1533,55.8,16.3
819,7,129.92334,50.3,19
819,8,112.99949,32.9,18.2
819,9,65.87593,29.9,12.1
819,11,0,13.3,-3.8
819,12,0,20.2,-10.9
820,1,0,18.4,-13.1
820,2,0,13.3,-9.3
820,3,0,17.3,-3.3
820,10,28.61279,14.8,6.1
820,4,29.96617,24.6,5
820,5,76.28822,43.5,11.4
820,6,113.38017,63.7,16.2
820,7,128.41748,49.8,18.7
820,8,112.90742,33,18.3
820,9,66.2101,30.4,12
820,11,0,12.4,-3.9
820,12,0,18.5,-10.8
821,1,0,15.7,-11.9
821,2,0,10.6,-8.4
821,3,0,13.5,-2.4
821,4,30.75741,24.1,5.3
821,5,76.40427,39.6,11.5
821,6,112.38671,66.9,16.2
821,7,128.78999,42.4,19.2
821,8,113.01919,31.7,18.2
821,9,65.0418,31.3,12
821,10,29.73364,17.4,6.4
821,11,0,12.6,-3.2
821,12,0,17.5,-9.8
822,1,0,18.3,-14.5
822,2,0,14.8,-11
822,3,0,18.3,-4.7
822,4,26.78729,22.5,4.5
822,5,75.88923,47.9,11.4
822,6,115.63699,61.1,16.5
822,7,130.97597,53.3,19.2
822,8,113.49483,38.8,18.3
822,9,65.17321,35.4,11.9
822,10,27.08891,17.5,5.8
822,11,0,12.7,-4.1
822,12,0,19,-11.9
824,1,0,20,-12.8
824,2,0,13.8,-9.6
824,3,0,18.6,-3.7
824,4,28.40515,24.3,4.5
824,5,74.9993,49,11
824,6,111.29268,67.9,15.7
824,7,126.12435,50.4,18.4
824,8,110.6847,33.9,17.7
824,9,64.16838,34.2,11.5
824,10,27.75888,16.3,5.8
824,11,0,11.6,-3.9
824,12,0,16.8,-10.5
825,1,0,19.1,-12.7
825,2,0,14.8,-9.4
825,3,0,18.2,-3.6
825,4,27.98849,25.9,4.4
825,5,73.86146,48.5,10.9
825,6,110.98735,64.4,15.6
825,7,126.09925,49.4,18.3
825,8,110.14815,35.6,17.5
825,9,64.10153,32.5,11.5
825,10,27.25185,16.9,5.5
825,11,0,13.4,-3.8
825,12,0,19.5,-10.6
826,1,0,19.5,-13.4
826,2,0,15.4,-10
826,3,0,19.2,-3.8
826,4,27.84923,25.7,4.6
826,5,74.67656,48.9,11.2
826,6,112.96977,60.3,16.2
826,7,129.22068,52.2,19
826,8,112.12089,34.6,18.1
826,9,65.14198,33.1,11.8
826,10,26.65425,17.8,5.6
826,11,0,13.5,-4
826,12,0,19.9,-11.3
827,1,0,21.7,-11.9
827,2,0,14.6,-8.1
827,3,0,17.4,-2.4
827,4,31.06298,27.1,5.3
827,5,75.92686,43.9,11.5
827,6,112.6076,61,16.2
827,7,130.12853,46,19.3
827,8,113.9769,33.9,18.5
827,9,66.34246,33.3,12.2
827,10,30.4444,17.2,6.6
827,11,0,15.1,-3
827,12,0,21.6,-9.5
830,1,0,16.2,-14
830,2,0,12.6,-10.6
830,3,0,19.4,-4.1
830,4,27.11065,26,4.5
830,5,74.9436,54.7,11.3
830,6,114.57193,61.5,16.4
830,7,130.85755,51.8,19.3
830,8,113.69941,41.6,18.4
830,9,63.86784,37.5,11.7
830,10,25.87201,16.6,5.5
830,11,0,12.2,-4
830,12,0,17.9,-11.8
831,1,0,24.9,-14.6
831,2,0,21.9,-11
831,3,0,24.3,-4.3
831,4,26.78254,31.4,4.5
831,5,75.16148,57.5,11.4
831,6,114.3926,64.6,16.5
831,7,130.67638,54.6,19.3
831,8,113.59055,49,18.4
831,9,63.83344,40.9,11.7
831,10,26.10413,21.6,5.5
831,11,0,15.4,-4
831,12,0,26.5,-12.2
832,1,0,19.9,-13.5
832,2,0,14.1,-10.3
832,3,0,21.2,-3.9
832,4,26.91318,26.6,4.3
832,5,73.25584,52.1,10.9
832,6,111.10244,58,15.9
832,7,128.20363,50.7,18.8
832,8,111.13158,33.8,17.8
832,9,63.60227,32.2,11.4
832,10,26.28721,16.2,5.4
832,11,0,13.6,-4.2
832,12,0,18.8,-11.3
833,1,0,23.8,-12.9
833,2,0,15.9,-9.1
833,3,0,21.8,-3
833,4,26.69376,25.5,4.3
833,5,72.71389,42.2,10.9
833,6,109.84386,53.2,15.7
833,7,128.59416,36,18.8
833,8,112.09209,32.5,18.1
833,9,64.75788,31.7,11.6
833,10,23.99696,12.3,4.8
833,11,0,14.6,-4.4
833,12,0,19.1,-10.8
834,1,0,22.7,-12.2
834,2,0,13.4,-9.4
834,3,0,18.7,-2.7
834,4,30.13287,25.1,4.7
834,5,73.73159,44.9,11
834,6,111.98063,54.3,16.1
834,7,127.4953,48.2,18.7
834,8,111.08679,29.5,17.8
834,9,64.56142,27.4,11.7
834,10,26.00235,14.6,5.3
834,11,0,14.5,-3.6
834,12,0,19.7,-10.6
835,1,0,35.3,-12.5
835,2,0,15,-9.1
835,3,0,22.6,-2.6
835,4,30.35199,29,4.9
835,5,72.71211,39.6,10.9
835,6,109.51546,53.6,15.7
835,7,126.36227,51.4,18.6
835,8,110.36818,31.8,17.8
835,9,66.65565,28.1,12
835,10,27.12215,14.8,5.2
835,11,0,17.6,-3.6
835,12,0,24.3,-10.2
837,1,0,19.9,-11.3
837,2,0,14.4,-7.6
837,3,0,17.1,-2
837,4,31.99627,27.6,5.5
837,5,75.53707,45.1,11.5
837,6,112.02786,63.2,16.2
837,7,128.84336,43.1,19.2
837,8,113.2386,33.4,18.4
837,9,66.13395,33.4,12.2
837,10,31.25211,18.3,6.8
837,11,0,15,-2.7
837,12,0,20.2,-9.1
838,1,0,24.7,-12.8
838,2,0,18,-9
838,3,0,22.9,-3.2
838,4,26.30752,26.7,4
838,5,72.09642,46.2,10.5
838,6,108.79449,59,15.3
838,7,125.39358,41.6,18.2
838,8,109.41492,33.2,17.4
838,9,63.32191,34.4,11.1
838,10,24.64915,14.9,4.8
838,11,0,16.3,-4.2
838,12,0,22.3,-10.6
652,1,0,22.7,-18.3
652,2,0,14.3,-14.1
652,3,0,18.4,-7
652,4,18.01543,21.7,2.3
652,5,74.95322,38.4,9.7
652,6,113.53027,64.4,14.4
652,7,124.86711,79.8,16.5
652,8,104.44149,63.3,15.3
652,9,60.31059,47.7,9.9
652,10,22.11055,19.7,3.9
652,11,0,19.7,-7
652,12,0,20.7,-15.6
662,1,0,21,-19.3
662,2,0,15.2,-15.2
662,3,0,22.1,-8.2
662,4,16.2853,24.5,1.9
662,5,73.8596,41.1,9.6
662,6,112.44291,66.5,14.4
662,7,125.37585,78.5,16.8
662,8,103.93789,58.7,15.4
662,9,58.78125,47,9.5
662,10,19.56108,21.7,3.3
662,11,0,20.9,-7.4
662,12,0,23.7,-16.5
