year,ECODISTRIC,Province_ID,Texture,deltaSOCAdj
2012,1002,BC,coarse,0.034055956
2013,1002,BC,coarse,0.032616613
2014,1002,BC,coarse,0.104553862
2015,1002,BC,coarse,-0.023791097
2016,1002,BC,coarse,0.094403392
2017,1002,BC,coarse,0.049413249
2018,1002,BC,coarse,-0.002394033
2019,1002,BC,coarse,0.102341683
2020,1002,BC,coarse,0.140209537
2021,1002,BC,coarse,0.126108416
2022,1002,BC,coarse,0.14904597
1990,1002,BC,medium,-0.077108093
1991,1002,BC,medium,-0.114460427
1992,1002,BC,medium,-0.081930945
1993,1002,BC,medium,0.110992507
1994,1002,BC,medium,0.084836746
1995,1002,BC,medium,0.074463335
1996,1002,BC,medium,0.266007428
1997,1002,BC,medium,0.194096691
1998,1002,BC,medium,0.14042859
1999,1002,BC,medium,0.139257542
2000,1002,BC,medium,0.085153602
2001,1002,BC,medium,-0.189951873
2002,1002,BC,medium,-0.383082351
2003,1002,BC,medium,-0.232474365
2004,1002,BC,medium,-0.058389642
2005,1002,BC,medium,-0.090738895
2006,1002,BC,medium,-0.027687327
2007,1002,BC,medium,-0.062155813
2008,1002,BC,medium,0.010676962
2009,1002,BC,medium,0.009516437
2010,1002,BC,medium,-0.002901505
2011,1002,BC,medium,-0.044347004
2012,1002,BC,medium,-0.039633459
2013,1002,BC,medium,-0.042163295
2014,1002,BC,medium,0.070551219
2015,1002,BC,medium,-0.130274173
2016,1002,BC,medium,0.051951911
2017,1002,BC,medium,-0.01635555
2018,1002,BC,medium,-0.099731478
2019,1002,BC,medium,0.062807247
2020,1002,BC,medium,0.124000245
2021,1002,BC,medium,0.101673393
2022,1002,BC,medium,0.135399874
1990,1003,BC,coarse,0.087795033
1991,1003,BC,coarse,0.123921652
1992,1003,BC,coarse,0.122999936
1993,1003,BC,coarse,0.171875048
1994,1003,BC,coarse,0.223292477
1995,1003,BC,coarse,0.14711277
1996,1003,BC,coarse,0.21979039
1997,1003,BC,coarse,0.151111626
1998,1003,BC,coarse,0.152663903
1999,1003,BC,coarse,0.247589567
2000,1003,BC,coarse,0.382377359
2001,1003,BC,coarse,0.311435468
2002,1003,BC,coarse,0.238088386
2003,1003,BC,coarse,0.245529945
2004,1003,BC,coarse,0.279107185
2005,1003,BC,coarse,0.263531146
2006,1003,BC,coarse,0.271983457
2007,1003,BC,coarse,0.253329651
2008,1003,BC,coarse,0.243861673
2009,1003,BC,coarse,0.236959731
2010,1003,BC,coarse,0.231987901
2011,1003,BC,coarse,0.228467705
2012,1003,BC,coarse,0.226039128
2013,1003,BC,coarse,0.224431292
2014,1003,BC,coarse,0.223440384
2015,1003,BC,coarse,0.222913054
2016,1003,BC,coarse,0.222733918
2017,1003,BC,coarse,0.222816162
2018,1003,BC,coarse,0.223094466
2019,1003,BC,coarse,0.223519683
2020,1003,BC,coarse,0.224054835
2021,1003,BC,coarse,0.013525572
2022,1003,BC,coarse,0.15320762
1990,1004,BC,coarse,0.027726839
1991,1004,BC,coarse,0.016680392
1992,1004,BC,coarse,0.000665195
1993,1004,BC,coarse,0.011730759
1994,1004,BC,coarse,-0.021539509
1995,1004,BC,coarse,-0.077523637
1996,1004,BC,coarse,0.096768395
1997,1004,BC,coarse,0.022632027
1998,1004,BC,coarse,0.043040733
1999,1004,BC,coarse,0.090861363
2000,1004,BC,coarse,0.060024616
2001,1004,BC,coarse,-0.028401286
2002,1004,BC,coarse,0.030715904
2003,1004,BC,coarse,-0.058681902
2004,1004,BC,coarse,0.01468821
2005,1004,BC,coarse,0.034149811
2006,1004,BC,coarse,-0.096388074
2007,1004,BC,coarse,0.085446249
2008,1004,BC,coarse,-0.023757596
2009,1004,BC,coarse,-0.042483188
2010,1004,BC,coarse,0.053031887
2011,1004,BC,coarse,-0.050001661
2012,1004,BC,coarse,0.177822805
2013,1004,BC,coarse,-0.000622193
2014,1004,BC,coarse,0.285638172
2015,1004,BC,coarse,0.013410089
2016,1004,BC,coarse,0.009541483
2017,1004,BC,coarse,0.092578994
2018,1004,BC,coarse,-0.086439654
2019,1004,BC,coarse,0.205879261
2020,1004,BC,coarse,-0.074293079
2021,1004,BC,coarse,-0.13708159
2022,1004,BC,coarse,-0.030865612
1990,1004,BC,fine,-0.006910772
1991,1004,BC,fine,-0.041054552
1992,1004,BC,fine,-0.08943551
1993,1004,BC,fine,-0.060223715
1994,1004,BC,fine,-0.16413874
1995,1004,BC,fine,-0.326337762
1996,1004,BC,fine,0.194419781
1997,1004,BC,fine,-0.048474153
1998,1004,BC,fine,0.015575723
1999,1004,BC,fine,0.154088872
2000,1004,BC,fine,0.055671263
2001,1004,BC,fine,-0.202543469
2002,1004,BC,fine,-0.020454722
2003,1004,BC,fine,-0.284465517
2004,1004,BC,fine,-0.052656098
2005,1004,BC,fine,-0.002980303
2006,1004,BC,fine,-0.393387636
2007,1004,BC,fine,0.147699856
2008,1004,BC,fine,-0.181056239
2009,1004,BC,fine,-0.230158676
2010,1004,BC,fine,0.055151213
2011,1004,BC,fine,-0.260690079
2012,1004,BC,fine,0.417819584
2013,1004,BC,fine,-0.133550014
2014,1004,BC,fine,0.718565097
2015,1004,BC,fine,-0.127684254
2016,1004,BC,fine,-0.107741498
2017,1004,BC,fine,0.151960433
2018,1004,BC,fine,-0.397896054
2019,1004,BC,fine,0.48072548
2020,1004,BC,fine,-0.379605197
2021,1004,BC,fine,-0.524413461
2022,1004,BC,fine,-0.197833324
1990,1004,BC,medium,-0.026590997
1991,1004,BC,medium,-0.05249216
1992,1004,BC,medium,-0.089752869
1993,1004,BC,medium,-0.069602393
1994,1004,BC,medium,-0.146209332
1995,1004,BC,medium,-0.269671539
1996,1004,BC,medium,0.110991233
1997,1004,BC,medium,-0.05573304
1998,1004,BC,medium,-0.011647741
1999,1004,BC,medium,0.091916257
2000,1004,BC,medium,0.023034159
2001,1004,BC,medium,-0.170290851
2002,1004,BC,medium,-0.042561574
2003,1004,BC,medium,-0.236073978
2004,1004,BC,medium,-0.071559228
2005,1004,BC,medium,-0.029961982
2006,1004,BC,medium,-0.316747895
2007,1004,BC,medium,0.075610128
2008,1004,BC,medium,-0.157620548
2009,1004,BC,medium,-0.199531992
2010,1004,BC,medium,0.009123534
2011,1004,BC,medium,-0.217872093
2012,1004,BC,medium,0.278845944
2013,1004,BC,medium,-0.113132677
2014,1004,BC,medium,0.509088618
2015,1004,BC,medium,-0.096129366
2016,1004,BC,medium,-0.100143863
2017,1004,BC,medium,0.086986219
2018,1004,BC,medium,-0.312993183
2019,1004,BC,medium,0.325245292
2020,1004,BC,medium,-0.291720507
2021,1004,BC,medium,-0.419379188
2022,1004,BC,medium,-0.186162424
1990,1005,BC,coarse,0.140605555
1991,1005,BC,coarse,0.094180221
1992,1005,BC,coarse,0.165323012
1993,1005,BC,coarse,0.260743886
1994,1005,BC,coarse,0.036549497
1995,1005,BC,coarse,-0.029233365
1996,1005,BC,coarse,0.331423589
1997,1005,BC,coarse,-0.018155731
1998,1005,BC,coarse,0.14453761
1999,1005,BC,coarse,0.357515
2000,1005,BC,coarse,0.230775158
2001,1005,BC,coarse,0.09256938
2002,1005,BC,coarse,0.235260878
2003,1005,BC,coarse,0.06191171
2004,1005,BC,coarse,0.202628855
2005,1005,BC,coarse,0.182113023
2006,1005,BC,coarse,-0.11461652
2007,1005,BC,coarse,0.096501599
2008,1005,BC,coarse,0.189010632
2009,1005,BC,coarse,0.047610249
2010,1005,BC,coarse,0.299889067
2011,1005,BC,coarse,0.084036353
2012,1005,BC,coarse,0.463659559
2013,1005,BC,coarse,0.340281512
2014,1005,BC,coarse,0.562570889
2015,1005,BC,coarse,0.153935682
2016,1005,BC,coarse,0.096680393
2017,1005,BC,coarse,0.361883169
2018,1005,BC,coarse,-0.032645705
2019,1005,BC,coarse,0.328805802
2020,1005,BC,coarse,-0.13354375
2021,1005,BC,coarse,-0.170385913
2022,1005,BC,coarse,0.025377327
1990,1005,BC,medium,0.080549219
1991,1005,BC,medium,0.052138916
1992,1005,BC,medium,0.09654354
1993,1005,BC,medium,0.156553515
1994,1005,BC,medium,0.017910538
1995,1005,BC,medium,-0.023159593
1996,1005,BC,medium,0.200112389
1997,1005,BC,medium,-0.016099544
1998,1005,BC,medium,0.085048824
1999,1005,BC,medium,0.218252219
2000,1005,BC,medium,0.140965049
2001,1005,BC,medium,0.056154636
2002,1005,BC,medium,0.14556869
2003,1005,BC,medium,0.037590066
2004,1005,BC,medium,0.124637431
2005,1005,BC,medium,0.112277975
2006,1005,BC,medium,-0.072306024
2007,1005,BC,medium,0.057828705
2008,1005,BC,medium,0.116399184
2009,1005,BC,medium,0.028978687
2010,1005,BC,medium,0.186826503
2011,1005,BC,medium,0.053270269
2012,1005,BC,medium,0.291248106
2013,1005,BC,medium,0.214900921
2014,1005,BC,medium,0.353547508
2015,1005,BC,medium,0.101978521
2016,1005,BC,medium,0.065405874
2017,1005,BC,medium,0.230978043
2018,1005,BC,medium,-0.015831348
2019,1005,BC,medium,0.208501543
2020,1005,BC,medium,-0.079781132
2021,1005,BC,medium,-0.104369609
2022,1005,BC,medium,0.016535355
1990,1006,BC,coarse,0.067729147
1991,1006,BC,coarse,-0.041433779
1992,1006,BC,coarse,-0.042358074
1993,1006,BC,coarse,-0.058539561
1994,1006,BC,coarse,-0.104944636
1995,1006,BC,coarse,-0.164477401
1996,1006,BC,coarse,-0.10378002
1997,1006,BC,coarse,-0.143171541
1998,1006,BC,coarse,-0.053576041
1999,1006,BC,coarse,0.084664076
2000,1006,BC,coarse,0.024524487
2001,1006,BC,coarse,-0.039028078
2002,1006,BC,coarse,0.103893947
2003,1006,BC,coarse,-0.04593561
2004,1006,BC,coarse,0.238113593
2005,1006,BC,coarse,0.099094013
2006,1006,BC,coarse,-0.025102918
2007,1006,BC,coarse,-0.089762899
2008,1006,BC,coarse,0.031636534
2009,1006,BC,coarse,-0.022135171
2010,1006,BC,coarse,0.027641158
2011,1006,BC,coarse,-0.013530509
2012,1006,BC,coarse,0.280435568
2013,1006,BC,coarse,0.043899375
2014,1006,BC,coarse,0.413018623
2015,1006,BC,coarse,-0.007689853
2016,1006,BC,coarse,0.095201598
2017,1006,BC,coarse,0.231596258
2018,1006,BC,coarse,-0.176224919
2019,1006,BC,coarse,0.365867142
2020,1006,BC,coarse,-0.050724456
2021,1006,BC,coarse,-0.107788186
2022,1006,BC,coarse,-0.026521063
1990,1006,BC,medium,0.087755688
1991,1006,BC,medium,0.010187466
1992,1006,BC,medium,0.010316007
1993,1006,BC,medium,-0.000640086
1994,1006,BC,medium,-0.033806407
1995,1006,BC,medium,-0.076845868
1996,1006,BC,medium,-0.033097594
1997,1006,BC,medium,-0.061686301
1998,1006,BC,medium,0.003052485
1999,1006,BC,medium,0.103443149
2000,1006,BC,medium,0.060480332
2001,1006,BC,medium,0.01473929
2002,1006,BC,medium,0.118848982
2003,1006,BC,medium,0.010553255
2004,1006,BC,medium,0.216661317
2005,1006,BC,medium,0.117234931
2006,1006,BC,medium,0.027690539
2007,1006,BC,medium,-0.019329079
2008,1006,BC,medium,0.068680949
2009,1006,BC,medium,0.030249571
2010,1006,BC,medium,0.066521494
2011,1006,BC,medium,0.036635809
2012,1006,BC,medium,0.251371788
2013,1006,BC,medium,0.080594088
2014,1006,BC,medium,0.349223848
2015,1006,BC,medium,0.044827582
2016,1006,BC,medium,0.119346491
2017,1006,BC,medium,0.219943893
2018,1006,BC,medium,-0.076546783
2019,1006,BC,medium,0.318678902
2020,1006,BC,medium,0.015716292
2021,1006,BC,medium,-0.026851603
2022,1006,BC,medium,0.031938111
1990,1007,BC,coarse,0.032740422
1991,1007,BC,coarse,0.008342554
1992,1007,BC,coarse,-0.016070158
1993,1007,BC,coarse,-0.003970934
1994,1007,BC,coarse,-0.047478329
1995,1007,BC,coarse,-0.080566275
1996,1007,BC,coarse,0.023476159
1997,1007,BC,coarse,-0.045330263
1998,1007,BC,coarse,0.023786861
1999,1007,BC,coarse,0.116643591
2000,1007,BC,coarse,0.080055648
2001,1007,BC,coarse,0.00358837
2002,1007,BC,coarse,0.067147804
2003,1007,BC,coarse,-0.031184957
2004,1007,BC,coarse,0.097872046
2005,1007,BC,coarse,0.08536182
2006,1007,BC,coarse,-0.024149746
2007,1007,BC,coarse,0.032972883
2008,1007,BC,coarse,0.034280353
2009,1007,BC,coarse,-0.021245896
2010,1007,BC,coarse,0.042934142
2011,1007,BC,coarse,-0.004833321
2012,1007,BC,coarse,0.167716517
2013,1007,BC,coarse,0.037951526
2014,1007,BC,coarse,0.343283618
2015,1007,BC,coarse,0.06644602
2016,1007,BC,coarse,0.095479813
2017,1007,BC,coarse,0.221314632
2018,1007,BC,coarse,-0.021112281
2019,1007,BC,coarse,0.264589922
2020,1007,BC,coarse,-0.032926527
2021,1007,BC,coarse,-0.113466187
2022,1007,BC,coarse,0.020770467
1990,1007,BC,fine,0.045350352
1991,1007,BC,fine,-0.015913485
1992,1007,BC,fine,-0.074532691
1993,1007,BC,fine,-0.041429862
1994,1007,BC,fine,-0.148981336
1995,1007,BC,fine,-0.225126565
1996,1007,BC,fine,0.039105268
1997,1007,BC,fine,-0.139294944
1998,1007,BC,fine,0.037075066
1999,1007,BC,fine,0.26049852
2000,1007,BC,fine,0.156717027
2001,1007,BC,fine,-0.03384373
2002,1007,BC,fine,0.129709381
2003,1007,BC,fine,-0.118726387
2004,1007,BC,fine,0.208037089
2005,1007,BC,fine,0.164727988
2006,1007,BC,fine,-0.110655953
2007,1007,BC,fine,0.041615599
2008,1007,BC,fine,0.044104875
2009,1007,BC,fine,-0.093703655
2010,1007,BC,fine,0.069449193
2011,1007,BC,fine,-0.052857382
2012,1007,BC,fine,0.372175408
2013,1007,BC,fine,0.033377867
2014,1007,BC,fine,0.780246793
2015,1007,BC,fine,0.070900843
2016,1007,BC,fine,0.159170186
2017,1007,BC,fine,0.462338201
2018,1007,BC,fine,-0.137177039
2019,1007,BC,fine,0.574755152
2020,1007,BC,fine,-0.16998595
2021,1007,BC,fine,-0.336504329
2022,1007,BC,fine,0.005592406
1990,1007,BC,medium,-0.061363774
1991,1007,BC,medium,-0.128994288
1992,1007,BC,medium,-0.192661064
1993,1007,BC,medium,-0.158960321
1994,1007,BC,medium,-0.274043567
1995,1007,BC,medium,-0.354635163
1996,1007,BC,medium,-0.075932247
1997,1007,BC,medium,-0.267061854
1998,1007,BC,medium,-0.080678328
1999,1007,BC,medium,0.153050843
2000,1007,BC,medium,0.040606661
2001,1007,BC,medium,-0.160655248
2002,1007,BC,medium,0.013160131
2003,1007,BC,medium,-0.250325067
2004,1007,BC,medium,0.095906178
2005,1007,BC,medium,0.047414354
2006,1007,BC,medium,-0.243749066
2007,1007,BC,medium,-0.081022006
2008,1007,BC,medium,-0.079347133
2009,1007,BC,medium,-0.225211586
2010,1007,BC,medium,-0.052259591
2011,1007,BC,medium,-0.182665759
2012,1007,BC,medium,0.266001512
2013,1007,BC,medium,-0.095267902
2014,1007,BC,medium,0.693757353
2015,1007,BC,medium,-0.060680709
2016,1007,BC,medium,0.036742676
2017,1007,BC,medium,0.356336834
2018,1007,BC,medium,-0.278428906
2019,1007,BC,medium,0.47633167
2020,1007,BC,medium,-0.314076123
2021,1007,BC,medium,-0.484397666
2022,1007,BC,medium,-0.121127848
1990,1008,BC,coarse,0.017220484
1991,1008,BC,coarse,0.030131482
1992,1008,BC,coarse,-0.00058864
1993,1008,BC,coarse,-0.004273913
1994,1008,BC,coarse,-0.033117723
1995,1008,BC,coarse,-0.157971554
1996,1008,BC,coarse,0.075503262
1997,1008,BC,coarse,-0.001148612
1998,1008,BC,coarse,0.032135636
1999,1008,BC,coarse,0.090353687
2000,1008,BC,coarse,0.076511264
2001,1008,BC,coarse,-0.013860771
2002,1008,BC,coarse,0.009146997
2003,1008,BC,coarse,-0.019579281
2004,1008,BC,coarse,0.00862777
2005,1008,BC,coarse,0.10758941
2006,1008,BC,coarse,-0.156817123
2007,1008,BC,coarse,0.025568192
2008,1008,BC,coarse,-0.020467469
2009,1008,BC,coarse,-0.09547396
2010,1008,BC,coarse,0.069225633
2011,1008,BC,coarse,-0.110871295
2012,1008,BC,coarse,0.194685505
2013,1008,BC,coarse,-0.062742512
2014,1008,BC,coarse,0.315212798
2015,1008,BC,coarse,-0.122031197
2016,1008,BC,coarse,-0.033808542
2017,1008,BC,coarse,0.045850673
2018,1008,BC,coarse,-0.127488704
2019,1008,BC,coarse,0.193208843
2020,1008,BC,coarse,-0.073978269
2021,1008,BC,coarse,-0.224022403
2022,1008,BC,coarse,-0.154911689
1990,1008,BC,fine,0.081468627
1991,1008,BC,fine,0.100136451
1992,1008,BC,fine,0.062241673
1993,1008,BC,fine,0.058029319
1994,1008,BC,fine,0.021875449
1995,1008,BC,fine,-0.136708309
1996,1008,BC,fine,0.163443952
1997,1008,BC,fine,0.064135894
1998,1008,BC,fine,0.106613018
1999,1008,BC,fine,0.180714939
2000,1008,BC,fine,0.162289248
2001,1008,BC,fine,0.047124511
2002,1008,BC,fine,0.077446929
2003,1008,BC,fine,0.041176956
2004,1008,BC,fine,0.078160431
2005,1008,BC,fine,0.20466867
2006,1008,BC,fine,-0.134095147
2007,1008,BC,fine,0.101815362
2008,1008,BC,fine,0.041613911
2009,1008,BC,fine,-0.054017047
2010,1008,BC,fine,0.157312842
2011,1008,BC,fine,-0.073598862
2012,1008,BC,fine,0.318256328
2013,1008,BC,fine,-0.012738729
2014,1008,BC,fine,0.47228798
2015,1008,BC,fine,-0.089592682
2016,1008,BC,fine,0.026737152
2017,1008,BC,fine,0.128736169
2018,1008,BC,fine,-0.094229653
2019,1008,BC,fine,0.317383299
2020,1008,BC,fine,-0.027333415
2021,1008,BC,fine,-0.217495052
2022,1008,BC,fine,-0.126216901
1990,1008,BC,medium,0.051112406
1991,1008,BC,medium,0.061479579
1992,1008,BC,medium,0.038215331
1993,1008,BC,medium,0.036617342
1994,1008,BC,medium,0.014997888
1995,1008,BC,medium,-0.080984185
1996,1008,BC,medium,0.099939778
1997,1008,BC,medium,0.040388108
1998,1008,BC,medium,0.067047602
1999,1008,BC,medium,0.112482917
2000,1008,BC,medium,0.102189708
2001,1008,BC,medium,0.03253627
2002,1008,BC,medium,0.050803954
2003,1008,BC,medium,0.028521088
2004,1008,BC,medium,0.050102174
2005,1008,BC,medium,0.126523391
2006,1008,BC,medium,-0.077742452
2007,1008,BC,medium,0.063514012
2008,1008,BC,medium,0.027959248
2009,1008,BC,medium,-0.029691882
2010,1008,BC,medium,0.097847231
2011,1008,BC,medium,-0.041880735
2012,1008,BC,medium,0.194715227
2013,1008,BC,medium,-0.004990277
2014,1008,BC,medium,0.287511517
2015,1008,BC,medium,-0.050809287
2016,1008,BC,medium,0.018361732
2017,1008,BC,medium,0.079774713
2018,1008,BC,medium,-0.053520439
2019,1008,BC,medium,0.194529229
2020,1008,BC,medium,-0.011840338
2021,1008,BC,medium,-0.126635215
2022,1008,BC,medium,-0.073512901
1990,1009,BC,coarse,0.113157121
1991,1009,BC,coarse,0.077366335
1992,1009,BC,coarse,0.07434365
1993,1009,BC,coarse,0.093641968
1994,1009,BC,coarse,0.107690142
1995,1009,BC,coarse,0.106594906
1996,1009,BC,coarse,0.172408776
1997,1009,BC,coarse,0.12117418
1998,1009,BC,coarse,0.147414421
1999,1009,BC,coarse,0.242260094
2000,1009,BC,coarse,0.273451689
2001,1009,BC,coarse,0.198213195
2002,1009,BC,coarse,0.221275499
2003,1009,BC,coarse,0.02327285
2004,1009,BC,coarse,0.188085974
2005,1009,BC,coarse,0.170672643
2006,1009,BC,coarse,0.077269095
2007,1009,BC,coarse,0.082735182
2008,1009,BC,coarse,0.123318764
2009,1009,BC,coarse,0.123029605
2010,1009,BC,coarse,0.144954766
2011,1009,BC,coarse,0.115739794
2012,1009,BC,coarse,0.191104845
2013,1009,BC,coarse,0.14170718
2014,1009,BC,coarse,0.187348659
2015,1009,BC,coarse,0.073164034
2016,1009,BC,coarse,0.133786766
2017,1009,BC,coarse,0.036471058
2018,1009,BC,coarse,0.146356702
2019,1009,BC,coarse,0.136385943
2020,1009,BC,coarse,0.135992111
2021,1009,BC,coarse,0.114916073
2022,1009,BC,coarse,0.173883903
1990,1009,BC,medium,0.093360989
1991,1009,BC,medium,0.049126059
1992,1009,BC,medium,0.0444557
1993,1009,BC,medium,0.067012606
1994,1009,BC,medium,0.083511024
1995,1009,BC,medium,0.081875216
1996,1009,BC,medium,0.160739567
1997,1009,BC,medium,0.098884858
1998,1009,BC,medium,0.129725071
1999,1009,BC,medium,0.243424437
2000,1009,BC,medium,0.280634026
2001,1009,BC,medium,0.189358525
2002,1009,BC,medium,0.215864217
2003,1009,BC,medium,-0.022462057
2004,1009,BC,medium,0.17490471
2005,1009,BC,medium,0.15456482
2006,1009,BC,medium,0.042090963
2007,1009,BC,medium,0.048314895
2008,1009,BC,medium,0.0970037
2009,1009,BC,medium,0.096642622
2010,1009,BC,medium,0.122904067
2011,1009,BC,medium,0.087781482
2012,1009,BC,medium,0.177839764
2013,1009,BC,medium,0.119028507
2014,1009,BC,medium,0.17375713
2015,1009,BC,medium,0.03702325
2016,1009,BC,medium,0.109605807
2017,1009,BC,medium,-0.006603781
2018,1009,BC,medium,0.124978362
2019,1009,BC,medium,0.113228593
2020,1009,BC,medium,0.112547825
2021,1009,BC,medium,0.087126528
2022,1009,BC,medium,0.1575775
1990,1010,BC,coarse,0.081324924
1991,1010,BC,coarse,0.058120175
1992,1010,BC,coarse,0.062856805
1993,1010,BC,coarse,0.077196181
1994,1010,BC,coarse,0.076397385
1995,1010,BC,coarse,0.07009285
1996,1010,BC,coarse,0.156482293
1997,1010,BC,coarse,0.144285114
1998,1010,BC,coarse,0.145127704
1999,1010,BC,coarse,0.221328709
2000,1010,BC,coarse,0.159918518
2001,1010,BC,coarse,0.094073641
2002,1010,BC,coarse,0.131787975
2003,1010,BC,coarse,0.015662728
2004,1010,BC,coarse,0.22601576
2005,1010,BC,coarse,0.228267157
2006,1010,BC,coarse,0.204952873
2007,1010,BC,coarse,0.064243626
2008,1010,BC,coarse,0.13319933
2009,1010,BC,coarse,0.03345897
2010,1010,BC,coarse,0.103273077
2011,1010,BC,coarse,0.068123217
2012,1010,BC,coarse,0.176429038
2013,1010,BC,coarse,0.142283144
2014,1010,BC,coarse,0.270475688
2015,1010,BC,coarse,0.039314696
2016,1010,BC,coarse,0.163357569
2017,1010,BC,coarse,0.190603707
2018,1010,BC,coarse,0.110154966
2019,1010,BC,coarse,0.142414161
2020,1010,BC,coarse,0.039812605
2021,1010,BC,coarse,-0.052815903
2022,1010,BC,coarse,-0.079930361
1990,1010,BC,medium,0.094231102
1991,1010,BC,medium,0.066899102
1992,1010,BC,medium,0.072412302
1993,1010,BC,medium,0.089049002
1994,1010,BC,medium,0.087917102
1995,1010,BC,medium,0.080340302
1996,1010,BC,medium,0.181803732
1997,1010,BC,medium,0.167187772
1998,1010,BC,medium,0.167956182
1999,1010,BC,medium,0.257319132
2000,1010,BC,medium,0.184817812
2001,1010,BC,medium,0.107045612
2002,1010,BC,medium,0.151287322
2003,1010,BC,medium,0.014229602
2004,1010,BC,medium,0.261295892
2005,1010,BC,medium,0.263729912
2006,1010,BC,medium,0.235866882
2007,1010,BC,medium,0.070201502
2008,1010,BC,medium,0.151182872
2009,1010,BC,medium,0.034196302
2010,1010,BC,medium,0.116395882
2011,1010,BC,medium,0.075347102
2012,1010,BC,medium,0.202775986
2013,1010,BC,medium,0.162365152
2014,1010,BC,medium,0.312428802
2015,1010,BC,medium,0.040601502
2016,1010,BC,medium,0.185933822
2017,1010,BC,medium,0.217807022
2018,1010,BC,medium,0.123510392
2019,1010,BC,medium,0.161525512
2020,1010,BC,medium,0.041409802
2021,1010,BC,medium,-0.066827998
2022,1010,BC,medium,-0.097759998
1990,1011,BC,coarse,0.087732479
1991,1011,BC,coarse,0.076796969
1992,1011,BC,coarse,0.061666429
1993,1011,BC,coarse,0.048499179
1994,1011,BC,coarse,0.069234889
1995,1011,BC,coarse,0.027796209
1996,1011,BC,coarse,0.078543419
1997,1011,BC,coarse,0.004049139
1998,1011,BC,coarse,0.055657039
1999,1011,BC,coarse,0.138703629
2000,1011,BC,coarse,0.097588659
2001,1011,BC,coarse,0.035553039
2002,1011,BC,coarse,0.088918229
2003,1011,BC,coarse,0.002556839
2004,1011,BC,coarse,0.137478979
2005,1011,BC,coarse,0.081570359
2006,1011,BC,coarse,0.037554559
2007,1011,BC,coarse,0.036275129
2008,1011,BC,coarse,0.057064229
2009,1011,BC,coarse,0.032503989
2010,1011,BC,coarse,0.050009639
2011,1011,BC,coarse,0.065991859
2012,1011,BC,coarse,0.128912819
2013,1011,BC,coarse,0.078335379
2014,1011,BC,coarse,0.081557349
2015,1011,BC,coarse,0.017808639
2016,1011,BC,coarse,0.171209259
2017,1011,BC,coarse,0.034719629
2018,1011,BC,coarse,0.150498929
2019,1011,BC,coarse,0.083793629
2020,1011,BC,coarse,0.026707889
2021,1011,BC,coarse,-0.028652061
2022,1011,BC,coarse,-0.023632961
1990,1011,BC,medium,0.144611548
1991,1011,BC,medium,0.129177578
1992,1011,BC,medium,0.105988118
1993,1011,BC,medium,0.085069118
1994,1011,BC,medium,0.116063918
1995,1011,BC,medium,0.053330118
1996,1011,BC,medium,0.129748948
1997,1011,BC,medium,0.017472918
1998,1011,BC,medium,0.094671018
1999,1011,BC,medium,0.222579579
2000,1011,BC,medium,0.161915738
2001,1011,BC,medium,0.066054418
2002,1011,BC,medium,0.145325898
2003,1011,BC,medium,0.014613518
2004,1011,BC,medium,0.218108922
2005,1011,BC,medium,0.135865028
2006,1011,BC,medium,0.067523518
2007,1011,BC,medium,0.064192318
2008,1011,BC,medium,0.096228918
2009,1011,BC,medium,0.060040918
2010,1011,BC,medium,0.086853818
2011,1011,BC,medium,0.112230018
2012,1011,BC,medium,0.209140508
2013,1011,BC,medium,0.132965778
2014,1011,BC,medium,0.136071178
2015,1011,BC,medium,0.038434718
2016,1011,BC,medium,0.270412408
2017,1011,BC,medium,0.065829218
2018,1011,BC,medium,0.238908358
2019,1011,BC,medium,0.139219178
2020,1011,BC,medium,0.050428418
2021,1011,BC,medium,-0.035579882
2022,1011,BC,medium,-0.028688082
1990,1012,BC,coarse,-0.043156377
1991,1012,BC,coarse,-0.074858897
1992,1012,BC,coarse,0.029952923
1993,1012,BC,coarse,-0.042273037
1994,1012,BC,coarse,-0.128338157
1995,1012,BC,coarse,-0.139094457
1996,1012,BC,coarse,0.043607663
1997,1012,BC,coarse,0.035486213
1998,1012,BC,coarse,-0.073306117
1999,1012,BC,coarse,0.036946053
2000,1012,BC,coarse,-0.044612307
2001,1012,BC,coarse,-0.152137657
2002,1012,BC,coarse,-0.043974037
2003,1012,BC,coarse,-0.198352357
2004,1012,BC,coarse,0.018115553
2005,1012,BC,coarse,-0.028006277
2006,1012,BC,coarse,-0.106949437
2007,1012,BC,coarse,-0.088508127
2008,1012,BC,coarse,-0.120869457
2009,1012,BC,coarse,-0.127980857
2010,1012,BC,coarse,-0.125902657
2011,1012,BC,coarse,-0.066951207
2012,1012,BC,coarse,0.065358913
2013,1012,BC,coarse,-0.092026097
2014,1012,BC,coarse,0.066307753
2015,1012,BC,coarse,-0.113176457
2016,1012,BC,coarse,-0.018851217
2017,1012,BC,coarse,-0.104554717
2018,1012,BC,coarse,-0.040483027
2019,1012,BC,coarse,-0.108957257
2020,1012,BC,coarse,0.017109563
2021,1012,BC,coarse,-0.100184537
2022,1012,BC,coarse,-0.008116428
1990,1012,BC,medium,0.014640142
1991,1012,BC,medium,-0.005321718
1992,1012,BC,medium,0.072485871
1993,1012,BC,medium,0.019795582
1994,1012,BC,medium,-0.039060438
1995,1012,BC,medium,-0.045162738
